gutenberg_id,text
126,will be our white mouse.  I have now increased the supply and you are
126,"better."""
126,
126,"""Yes, I am better."""
126,
126,"""Possibly we have hit upon the correct mixture.  When we have ascertained"
126,exactly how little will serve we shall be able to compute how long we
126,"shall be able to exist.  Unfortunately, in resuscitating ourselves we"
126,"have already consumed a considerable proportion of this first tube."""
126,
126,"""Does it matter?"" asked Lord John, who was standing with his hands in his"
126,"pockets close to the window.  ""If we have to go, what is the use of"
126,"holdin' on?  You don't suppose there's any chance for us?"""
126,
126,Challenger smiled and shook his head.
126,
126,"""Well, then, don't you think there is more dignity in takin' the jump and"
126,"not waitin' to be pushed in?  If it must be so, I'm for sayin' our"
126,"prayers, turnin' off the gas, and openin' the window."""
126,
126,"""Why not?"" said the lady bravely.  ""Surely, George, Lord John is right"
126,"and it is better so."""
126,
126,"""I most strongly object,"" cried Summerlee in a querulous voice.  ""When we"
126,"must die let us by all means die, but to deliberately anticipate death"
126,"seems to me to be a foolish and unjustifiable action."""
126,
126,"""What does our young friend say to it?"" asked Challenger."
126,
126,"""I think we should see it to the end."""
126,
126,"""And I am strongly of the same opinion,"" said he."
126,
126,"""Then, George, if you say so, I think so too,"" cried the lady."
126,
126,"""Well, well, I'm only puttin' it as an argument,"" said Lord John.  ""If"
126,"you all want to see it through I am with you.  It's dooced interestin',"
126,"and no mistake about that.  I've had my share of adventures in my life,"
126,"and as many thrills as most folk, but I'm endin' on my top note."""
126,
126,"""Granting the continuity of life,"" said Challenger."
126,
126,"""A large assumption!"" cried Summerlee.  Challenger stared at him in"
126,silent reproof.
126,
126,"""Granting the continuity of life,"" said he, in his most didactic manner,"
126,"""none of us can predicate what opportunities of observation one may have"
126,from what we may call the spirit plane to the plane of matter.  It surely
126,"must be evident to the most obtuse person"" (here he glared a Summerlee)"
126,"""that it is while we are ourselves material that we are most fitted to"
126,watch and form a judgment upon material phenomena.  Therefore it is only
126,by keeping alive for these few extra hours that we can hope to carry on
126,with us to some future existence a clear conception of the most
126,"stupendous event that the world, or the universe so far as we know it,"
126,has ever encountered.  To me it would seem a deplorable thing that we
126,should in any way curtail by so much as a minute so wonderful an
126,"experience."""
126,
126,"""I am strongly of the same opinion,"" cried Summerlee."
126,
126,"""Carried without a division,"" said Lord John.  ""By George, that poor"
126,devil of a chauffeur of yours down in the yard has made his last journey.
126,"No use makin' a sally and bringin' him in?"""
126,
126,"""It would be absolute madness,"" cried Summerlee."
126,
126,"""Well, I suppose it would,"" said Lord John.  ""It couldn't help him and"
126,"would scatter our gas all over the house, even if we ever got back alive."
126,"My word, look at the little birds under the trees!"""
126,
126,"We drew four chairs up to the long, low window, the lady still resting"
126,with closed eyes upon the settee.  I remember that the monstrous and
126,grotesque idea crossed my mind--the illusion may have been heightened by
126,the heavy stuffiness of the air which we were breathing--that we were in
126,four front seats of the stalls at the last act of the drama of the world.
126,
126,"In the immediate foreground, beneath our very eyes, was the small yard"
126,"with the half-cleaned motor-car standing in it.  Austin, the chauffeur,"
126,"had received his final notice at last, for he was sprawling beside the"
126,"wheel, with a great black bruise upon his forehead where it had struck"
126,the step or mud-guard in falling.  He still held in his hand the nozzle
126,of the hose with which he had been washing down his machine.  A couple of
126,"small plane trees stood in the corner of the yard, and underneath them"
126,"lay several pathetic little balls of fluffy feathers, with tiny feet"
126,"uplifted.  The sweep of death's scythe had included everything, great and"
126,"small, within its swath."
126,
126,"Over the wall of the yard we looked down upon the winding road, which led"
126,to the station.  A group of the reapers whom we had seen running from the
126,"fields were lying all pell-mell, their bodies crossing each other, at the"
126,"bottom of it.  Farther up, the nurse-girl lay with her head and shoulders"
126,propped against the slope of the grassy bank.  She had taken the baby
126,"from the perambulator, and it was a motionless bundle of wraps in her"
126,arms.  Close behind her a tiny patch upon the roadside showed where the
126,"little boy was stretched.  Still nearer to us was the dead cab-horse,"
126,kneeling between the shafts.  The old driver was hanging over the
126,"splash-board like some grotesque scarecrow, his arms dangling absurdly in"
126,front of him.  Through the window we could dimly discern that a young man
126,was seated inside.  The door was swinging open and his hand was grasping
126,"the handle, as if he had attempted to leap forth at the last instant.  In"
126,"the middle distance lay the golf links, dotted as they had been in the"
126,"morning with the dark figures of the golfers, lying motionless upon the"
126,grass of the course or among the heather which skirted it.  On one
126,particular green there were eight bodies stretched where a foursome with
126,its caddies had held to their game to the last.  No bird flew in the blue
126,"vault of heaven, no man or beast moved upon the vast countryside which"
126,"lay before us.  The evening sun shone its peaceful radiance across it,"
126,but there brooded over it all the stillness and the silence of universal
126,death--a death in which we were so soon to join.  At the present instant
126,"that one frail sheet of glass, by holding in the extra oxygen which"
126,"counteracted the poisoned ether, shut us off from the fate of all our"
126,kind.  For a few short hours the knowledge and foresight of one man could
126,preserve our little oasis of life in the vast desert of death and save us
126,from participation in the common catastrophe.  Then the gas would run
126,"low, we too should lie gasping upon that cherry-coloured boudoir carpet,"
126,and the fate of the human race and of all earthly life would be complete.
126,"For a long time, in a mood which was too solemn for speech, we looked out"
